Fecha;Hora;Numero_de_Pasajeros;Mayores;Menores;Clase_de_Vuelo;Clasificacion_Vuelo;Tipo_de_Movimiento;Origen;Destino;Aerolinea_Nombre;Aeronave;Falla_Despegue;Falla_Aterrizaje
12/1/2023;16;180;140;40;Regular;Internacional;Despegue;CABA;Mexico;Flybondi;AIRBUS A-340;7;0
12/1/2023;11;180;140;40;Regular;Internacional;Aterrizaje;Nicaragua;CABA;Flybondi;AIRBUS A-340;0;5
12/1/2023;8;300;200;100;Regular;Internacional;Despegue;CABA;Mexico;Flybondi;AIRBUS A-340;7;0
12/1/2023;1;130;100;30;Regular;Internacional;Aterrizaje;Nicaragua;CABA;Flybondi;AIRBUS A-340;0;5
12/1/2023;9;360;300;60;Regular;Internacional;Despegue;CABA;Guatemala;Flybondi;AIRBUS A-340;7;0
12/1/2023;23;130;100;30;Regular;Internacional;Aterrizaje;Nicaragua;CABA;Flybondi;AIRBUS A-340;0;5
12/1/2023;12;130;100;30;Regular;Internacional;Aterrizaje;Panama;CABA;Flybondi;AIRBUS A-340;0;5
12/1/2023;14;130;100;30;Regular;Internacional;Despegue;CABA;Guatemala;Flybondi;AIRBUS A-340;7;0
12/1/2023;5;130;100;30;Regular;Internacional;Despegue;CABA;Guatemala;Flybondi;AIRBUS A-340;7;0
12/1/2023;22;130;100;30;Regular;Internacional;Aterrizaje;Panama;CABA;Flybondi;AIRBUS A-340;0;5
12/1/2023;15;130;100;30;Regular;Internacional;Aterrizaje;Panama;CABA;Flybondi;AIRBUS A-340;0;5
12/1/2023;17;130;100;30;Regular;Internacional;Despegue;CABA;Guatemala;Flybondi;AIRBUS A-340;7;0
12/1/2023;12;130;100;30;Regular;Internacional;Despegue;CABA;Guatemala;Flybondi;AIRBUS A-340;7;0
12/1/2023;21;360;300;60;Regular;Internacional;Despegue;CABA;Guatemala;Flybondi;AIRBUS A-340;7;0
13/1/2023;11;9;8;1;Priv Matricula Nac;Nacional;Despegue;CABA;Neuquen;Flybondi;AIRBUS A-340;7;0
13/1/2023;12;4;3;1;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;16;150;120;30;Regular;Internacional;Aterrizaje;Panama;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;18;150;120;30;Regular;Internacional;Despegue;CABA;EUA;Flybondi;AIRBUS A-340;7;0
13/1/2023;10;300;280;20;Regular;Internacional;Aterrizaje;Panama;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;22;300;280;20;Regular;Internacional;Despegue;CABA;EUA;Flybondi;AIRBUS A-340;7;0
13/1/2023;21;360;300;60;Regular;Internacional;Aterrizaje;Panama;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;17;360;300;60;Regular;Internacional;Despegue;CABA;EUA;Flybondi;AIRBUS A-340;7;0
13/1/2023;9;360;300;60;Regular;Internacional;Aterrizaje;Panama;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;14;360;300;60;Regular;Internacional;Aterrizaje;Honduras;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;10;360;300;60;Regular;Internacional;Aterrizaje;Honduras;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;21;360;300;60;Regular;Internacional;Despegue;CABA;EUA;Flybondi;AIRBUS A-340;7;0
13/1/2023;8;360;300;60;Regular;Internacional;Aterrizaje;Honduras;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;10;360;300;60;Regular;Internacional;Despegue;CABA;EUA;Flybondi;AIRBUS A-340;7;0
13/1/2023;11;360;300;60;Regular;Internacional;Aterrizaje;Honduras;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;7;360;300;60;Regular;Internacional;Aterrizaje;Honduras;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;5;130;100;30;Regular;Internacional;Despegue;CABA;EUA;Flybondi;AIRBUS A-340;7;0
13/1/2023;0;360;300;60;Regular;Internacional;Despegue;CABA;EUA;Flybondi;AIRBUS A-340;7;0
13/1/2023;16;300;200;100;Regular;Internacional;Despegue;CABA;EUA;Flybondi;AIRBUS A-340;7;0
13/1/2023;21;130;100;30;Regular;Internacional;Aterrizaje;Honduras;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;1;150;120;30;Regular;Internacional;Aterrizaje;Costa Rica;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;4;150;120;30;Regular;Internacional;Despegue;CABA;EUA;Flybondi;AIRBUS A-340;7;0
13/1/2023;14;130;100;30;Regular;Internacional;Aterrizaje;Costa Rica;CABA;Flybondi;AIRBUS A-340;0;5
13/1/2023;16;130;100;30;Regular;Internacional;Despegue;CABA;EUA;Flybondi;AIRBUS A-340;7;0
13/1/2023;10;130;100;30;Regular;Internacional;Aterrizaje;Costa Rica;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;11;130;100;30;Regular;Internacional;Despegue;CABA;EUA;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;18;150;120;30;Regular;Internacional;Despegue;CABA;Francia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;9;300;200;100;Regular;Internacional;Aterrizaje;Costa Rica;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;17;150;120;30;Regular;Internacional;Aterrizaje;Costa Rica;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;0;360;300;60;Regular;Internacional;Despegue;CABA;Francia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;22;360;300;60;Regular;Internacional;Aterrizaje;Costa Rica;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;0;300;280;20;Regular;Internacional;Despegue;CABA;Francia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;22;300;280;20;Regular;Internacional;Aterrizaje;Paraguay;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;2;160;100;60;Regular;Internacional;Aterrizaje;Paraguay;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;5;160;100;60;Regular;Internacional;Despegue;CABA;Francia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;22;160;100;60;No Regular;Internacional;Aterrizaje;Paraguay;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;3;130;100;30;Regular;Internacional;Despegue;CABA;Francia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;20;150;120;30;Regular;Internacional;Despegue;CABA;Francia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;6;300;200;100;Regular;Internacional;Aterrizaje;Paraguay;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;20;150;120;30;Regular;Internacional;Aterrizaje;Paraguay;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;22;150;120;30;Regular;Internacional;Despegue;CABA;Francia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;6;150;120;30;Regular;Internacional;Aterrizaje;Paraguay;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;8;150;120;30;Regular;Internacional;Despegue;CABA;Francia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;15;150;120;30;Regular;Internacional;Aterrizaje;Paraguay;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;17;150;120;30;Regular;Internacional;Despegue;CABA;Inglatera;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;23;150;120;30;Regular;Internacional;Aterrizaje;Guatemala;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;19;150;120;30;Regular;Internacional;Aterrizaje;Guatemala;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;22;130;100;30;Regular;Internacional;Despegue;CABA;Inglatera;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;13;150;120;30;Regular;Internacional;Aterrizaje;Guatemala;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;15;150;120;30;Regular;Internacional;Despegue;CABA;Inglatera;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;9;150;120;30;Regular;Internacional;Aterrizaje;Guatemala;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;11;150;120;30;Regular;Internacional;Despegue;CABA;Inglatera;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;10;150;120;30;Regular;Internacional;Aterrizaje;Guatemala;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;15;150;120;30;Regular;Internacional;Despegue;CABA;Inglatera;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;2;150;120;30;Regular;Internacional;Despegue;CABA;Inglatera;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;23;150;120;30;Regular;Internacional;Aterrizaje;Guatemala;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;14;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;15;120;110;10;No Regular;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;9;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;Neuquen;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;10;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;11;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Neuquen;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;11;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;12;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Neuquen;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;11;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Neuquen;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;14;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Neuquen;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;8;120;110;10;No Regular;Nacional;Despegue;CABA;Neuquen;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;15;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Neuquen;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;15;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;16;9;8;1;Priv Matricula Nac;Nacional;Despegue;CABA;Neuquen;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;17;9;8;1;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;17;9;8;1;Priv Matricula Nac;Nacional;Despegue;CABA;Neuquen;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;18;9;8;1;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;12;12;11;1;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;12;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;17;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;7;100;80;20;No Regular;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;9;10;9;1;Priv Matricula Nac;Internacional;Aterrizaje;Guatemala;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;10;10;9;1;Priv Matricula Nac;Nacional;Despegue;CABA;Neuquen;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;9;11;10;1;Priv Matricula Nac;Internacional;Despegue;CABA;Polonia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;12;11;10;1;Priv Matricula Nac;Internacional;Aterrizaje;Guatemala;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;1;6;5;1;Priv Matricula Nac;Internacional;Aterrizaje;Mexico;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;14;10;9;1;Priv Matricula Nac;Internacional;Despegue;CABA;Polonia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;12;160;140;20;No Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;14;43;40;3;Priv Matricula Nac;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;11;160;140;20;No Regular;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;15;43;40;3;Priv Matricula Nac;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;18;43;40;3;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;19;43;40;3;Priv Matricula Nac;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;21;43;40;3;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;22;43;40;3;Priv Matricula Nac;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;23;43;40;3;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;11;43;40;3;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;18;10;9;1;Priv Matricula Nac;Internacional;Aterrizaje;Mexico;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;18;12;8;4;Priv Matricula Extranj;Internacional;Despegue;CABA;Peru;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;16;12;11;1;Priv Matricula Nac;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;11;160;140;20;No Regular;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;12;160;140;20;No Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;13;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;La Plata;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;7;300;280;20;Regular;Internacional;Aterrizaje;Mexico;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;21;300;280;20;Regular;Internacional;Despegue;CABA;Suecia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;4;300;200;100;Regular;Internacional;Aterrizaje;Mexico;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;8;160;140;20;No Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;5;300;280;20;Regular;Internacional;Despegue;CABA;Suecia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;15;16;10;6;Priv Matricula Nac;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;20;12;8;4;Priv Matricula Extranj;Internacional;Aterrizaje;Mexico;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;13;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;15;160;140;20;No Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;17;160;140;20;No Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;19;160;140;20;No Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;5
13/1/2023;20;20;14;6;Priv Matricula Extranj;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;20;11;9;2;Priv Matricula Extranj;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;6;300;200;100;Regular;Internacional;Despegue;CABA;Rusia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;3;160;140;20;No Regular;Internacional;Despegue;CABA;Rusia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;12;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;11;300;210;90;No Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;13;220;200;20;No Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;17;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;18;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;18;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;18;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;9;120;110;10;No Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;14;120;110;10;No Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;10;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;6;120;110;10;No Regular;Internacional;Aterrizaje;Mexico;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;13;60;55;5;No Regular;Internacional;Aterrizaje;Mexico;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;8;16;10;6;Priv Matricula Nac;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;8;16;10;6;Priv Matricula Nac;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;9;16;10;6;Priv Matricula Nac;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;11;16;10;6;Priv Matricula Nac;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;13;16;10;6;Priv Matricula Nac;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;11;380;300;80;No Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;22;190;130;60;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;15;130;100;30;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;8;130;100;30;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;6;130;100;30;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;0;130;100;30;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;17;190;130;60;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;15;190;130;60;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;21;190;130;60;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;11;190;130;60;Regular;Internacional;Aterrizaje;Mexico;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;0;130;100;30;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;4;130;100;30;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;8;130;100;30;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;10;130;100;30;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;11;130;100;30;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;23;130;100;30;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;18;190;130;60;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;9;130;100;30;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;21;130;100;30;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;20;130;100;30;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;19;130;100;30;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;17;130;100;30;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;15;90;80;10;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;16;190;130;60;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;13;90;80;10;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;11;90;80;10;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;18;90;80;10;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;17;90;80;10;Regular;Nacional;Despegue;CABA;Chubut;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;16;90;80;10;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;7;190;130;60;Regular;Internacional;Despegue;CABA;Colombia;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;14;90;80;10;Regular;Nacional;Despegue;CABA;Santa Cruz;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;13;90;80;10;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;0;160;100;60;Regular;Internacional;Despegue;CABA;Chile;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;15;90;80;10;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;13;90;80;10;Regular;Nacional;Aterrizaje;La Rioja;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;9;90;80;10;Regular;Nacional;Despegue;CABA;Santa Cruz;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;10;90;80;10;Regular;Nacional;Aterrizaje;San Juan;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;11;90;80;10;Regular;Nacional;Despegue;CABA;Santa Cruz;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;12;90;80;10;Regular;Nacional;Aterrizaje;San Juan;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;5;90;80;10;Regular;Nacional;Despegue;CABA;Santa Cruz;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;14;90;80;10;Regular;Nacional;Despegue;CABA;Santa Cruz;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;2;90;80;10;Regular;Nacional;Despegue;CABA;Santa Cruz;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;16;90;80;10;Regular;Nacional;Despegue;CABA;Santa Cruz;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;17;90;80;10;Regular;Nacional;Aterrizaje;San Juan;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;18;90;80;10;Regular;Nacional;Despegue;CABA;Santa Cruz;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;21;90;80;10;Regular;Nacional;Aterrizaje;San Juan;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;9;90;80;10;Regular;Internacional;Despegue;CABA;Ecuador;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;5;90;80;10;Regular;Internacional;Aterrizaje;Mexico;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;23;90;80;10;Regular;Internacional;Aterrizaje;Mexico;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;16;160;100;60;Regular;Nacional;Despegue;CABA;Santa Cruz;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;10;90;80;10;Regular;Nacional;Aterrizaje;San Juan;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;18;90;80;10;Regular;Nacional;Aterrizaje;San Juan;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
13/1/2023;9;90;80;10;Regular;Nacional;Despegue;CABA;Santa Cruz;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;19;90;80;10;Regular;Nacional;Despegue;CABA;Santa Cruz;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;10;160;100;60;Regular;Nacional;Despegue;CABA;Santa Cruz;SOL Lineas Aereas;BEECHCRAFT BE90;7;0
13/1/2023;8;90;80;10;Regular;Nacional;Aterrizaje;San Juan;CABA;SOL Lineas Aereas;BEECHCRAFT BE90;0;6
